Year,Coroner_area,Region,Country,Country2,PM_NIQ_M,PM_NIQ_F,PM_NIQ_T,PM_IQ_M,PM_IQ_F,PM_IQ_T,PM_PIQ_M,PM_PIQ_F,PM_PIQ_T,PM_TDR_M,PM_TDR_F,PM_TDR_T,WPM_NIQ_M,WPM_NIQ_F,WPM_NIQ_T,WPM_IQ_M,WPM_IQ_F,WPM_IQ_T,WPM_PIQ_M,WPM_PIQ_F,WPM_PIQ_T,WPM_TDR_M,WPM_TDR_F,WPM_TDR_T,TDR_NIQ_M,TDR_NIQ_F,TDR_NIQ_T,TDR_IQ_M,TDR_IQ_F,TDR_IQ_T,TDR_PIQ_M,TDR_PIQ_F,TDR_PIQ_T,TDR_TDR_M,TDR_TDR_F,TDR_TDR_T,Transferred,Sex_unknown,PM_Standard,PM_NonStandard,PM_Hist,PM_Tox,Out_Eng,Elsewhere,Custody_prison,Custody_police,Custody_imm,Custody_MHA,Custody_probation,Custody_STC,Custody_SCH,Custody_ROTL,Custody_prison7,CUSTODY_DOLS,Custody_Total,KUL_M,KUL_F,KUL_T,KL_M,KL_F,KL_T,Suicide_M,Suicide_F,Suicide_T,Abor_M,Abor_F,Abor_T,Negl_M,Negl_F,Negl_T,D_Drugs_M,D_Drugs_F,D_Drugs_T,ND_Drugs_M,ND_Drugs_F,ND_Drugs_T,DRUGS_ALC_M,DRUGS_ALC_F,DRUGS_ALC_T,COLLISION_M,COLLISION_F,COLLISION_T,WAB_M,WAB_F,WAB_T,IND_M,IND_F,IND_T,DBMIS_M,DBMIS_F,DBMIS_T,Still_M,Still_F,Still_T,DBNC_M,DBNC_F,DBNC_T,Open_M,Open_F,Open_T,Dis_M,Dis_F,Dis_T,Unclass_M,Unclass_F,Unclass_T,Total_Verdicts_M,Total_Verdicts_F,Total_Verdicts_T,Age_0_1_years,Age_1_14_years,Age_15_24_years,Age_25_44_years,Age_45_64_years,Age_over65_years,Age_not_known,Murder_T,Manslaughter_T,Infanticide_T,RTA_T,Aid_suicide_T,Corp_Manslaughter_T,Other_Charges_T,Disaster_T,All_Charges_T,Inq_with_juries,Inq_without_juries,Inq_Total,Inq_held_HC,Inq_quashed_HC,Inq_Total_treasure_tr,TA96_Finds,TA96_Inq,TA96_Verdicts,Exhumations,Cases_NIQ_1_week_or_less,Cases_NIQ_up_to_1_month,Cases_NIQ_over_1_month,Cases_NIQ_certs_total,Cases_NIQ_no_certs_total,Cases_IQ_1_week_or_less,Cases_IQ_up_to_1_month,Cases_IQ_over_1_month,Cases_IQ_certs_total_EW,Cases_IQ_certs_total_AB,Cases_PIQ_1_week_or_less,Cases_PIQ_up_to_1_month,Cases_PIQ_over_1_month,Cases_PIQ_certs_total,Cases_PIQ_no_certs_total,Cases_1_month_or_less_EW,Cases_1_to_3_months_EW,Cases_3_to_6_months_EW,Cases_6_to_12_months_EW,Cases_over_12_months_EW,Cases_Total_EW,Cases_Total_AB,Cases_Total,Inq_op_6_months_or_less_EW,Inq_op_6_to_12_months_EW,Inq_op_1_to_2_years_EW,Inq_op_over_2_years_EW,Inq_op_Total_EW,Inq_op_6_months_or_less_AB,Inq_op_6_to_12_months_AB,Inq_op_1_to_2_years_AB,Inq_op_over_2_years_AB,Inq_op_Total_AB,Inq_op_Total,WPM_NIQ_TDR,WPM_TDR_TDR,TDR_NIQ_TDR,TDR_TDR_TDR,Grouped_Verdicts_M,Grouped_Verdicts_F,Grouped_Verdicts_T,Inq_op_6_months_or_less_T,Inq_op_6_to_12_months_T,Inq_op_1_to_2_years_T,Inq_op_over_2_years_T,PM_less_invasive,PM_less_invasive_only,PM_HO_forensic_pathologist,PM_defence_lawyer_request,Murder_Suspended_T,Manslaughter_Suspended_T,Infanticide_Suspended_T,RTA_Suspended_T,Aid_suicide_Suspended_T,Corp_Manslaughter_Suspended_T,Other_Charges_Suspended_T,Inquiry_Suspended_IA2005_T,General_Power_Suspended_T,All_Charges_Suspended_T
2001,Stamford,East Midlands,England,England and Wales,36,23,59,5,3,8,0,0,0,41,26,67,16,34,50,0,0,0,0,0,0,16,34,50,52,57,109,5,3,8,0,0,0,57,60,117,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,3,2,5,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,6,3,9,,,,,,,,0,0,0,0,0,,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,,9,,,,,,,,,,,,,,56,56,115,123,,,,,,,,,,,,,,,,,,,,,
2001,Stoke-on-Trent and North Staffordshire,West Midlands,England,England and Wales,657,531,1188,236,141,377,0,0,0,893,672,1565,967,1136,2103,1,1,2,0,0,0,968,1137,2105,1624,1667,3291,237,142,379,0,0,0,1861,1809,3670,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,26,7,33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,58,1,59,122,93,215,0,0,0,21,16,37,12,10,22,0,0,0,3,2,5,242,129,371,,,,,,,,2,1,0,2,0,,0,0,5,3,373,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,177,87,25,,371,,,,,,,,,,,,,,2121,2123,3309,3688,,,,,,,,,,,,,,,,,,,,,
2001,Sunderland,North East,England,England and Wales,286,137,423,82,19,101,0,0,0,368,156,524,274,284,558,0,0,0,0,0,0,274,284,558,560,421,981,82,19,101,0,0,0,642,440,1082,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,47,9,56,25,4,29,0,0,0,5,2,7,6,2,8,0,0,0,0,1,1,95,22,117,,,,,,,,3,0,0,0,0,,0,0,3,2,118,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,69,35,1,,118,,,,,,,,,,,,,,592,592,1015,1116,,,,,,,,,,,,,,,,,,,,,
2001,SURREY,South East,England,England and Wales,1036,866,1902,217,113,330,0,0,0,1253,979,2232,217,294,511,3,2,5,0,0,0,220,296,516,1253,1160,2413,220,115,335,0,0,0,1473,1275,2748,35,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3,8,0,0,0,46,10,56,0,0,0,1,2,3,1,0,1,0,0,0,,,,,,,0,0,0,16,0,16,91,38,129,0,0,0,41,28,69,16,10,26,0,0,0,1,1,2,218,92,310,,,,,,,,2,0,0,9,0,,2,0,13,10,313,323,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,155,79,62,,317,,,,,,,,,,,,,,1172,1177,3074,3409,,,,,,,,,,,,,,,,,,,,,
2001,TEESSIDE,North East,England,England and Wales,444,379,823,192,73,265,0,0,0,636,452,1088,589,668,1257,0,0,0,0,0,0,589,668,1257,1033,1047,2080,192,73,265,0,0,0,1225,1120,2345,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,29,3,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,22,1,23,74,39,113,0,0,0,45,15,60,15,7,22,0,0,0,0,0,0,185,65,250,,,,,,,,10,4,0,2,0,,0,0,16,5,261,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,42,201,,258,,,,,,,,,,,,,,1292,1292,2115,2380,,,,,,,,,,,,,,,,,,,,,
2001,Telford and Wrekin,West Midlands,England,England and Wales,221,176,397,29,11,40,0,0,0,250,187,437,105,113,218,1,0,1,0,0,0,106,113,219,326,289,615,30,11,41,0,0,0,356,300,656,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,4,0,4,8,3,11,0,0,0,1,0,1,2,1,3,0,0,0,0,0,0,21,5,26,,,,,,,,3,0,0,0,0,,0,0,3,2,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,15,,29,,,,,,,,,,,,,,223,224,620,661,,,,,,,,,,,,,,,,,,,,,
2001,Thanet,South East,England,England and Wales,113,106,219,23,12,35,0,0,0,136,118,254,50,45,95,0,0,0,0,0,0,50,45,95,163,151,314,23,12,35,0,0,0,186,163,349,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,2,0,2,1,8,9,0,0,0,0,0,0,2,1,3,0,0,0,1,0,1,12,10,22,,,,,,,,1,0,0,0,0,,0,0,1,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5,1,,23,,,,,,,,,,,,,,117,117,336,371,,,,,,,,,,,,,,,,,,,,,
2001,The Queen's Household,-,-,England and Wales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2001,Torbay and South Devon,South West,England,England and Wales,298,275,573,88,30,118,0,0,0,386,305,691,279,392,671,0,0,0,0,0,0,279,392,671,577,667,1244,88,30,118,0,0,0,665,697,1362,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,18,11,29,0,0,0,0,0,0,3,1,4,1,0,1,,,,,,,0,0,0,8,0,8,24,8,32,0,0,0,2,0,2,4,5,9,0,0,0,2,0,2,62,25,87,,,,,,,,4,0,0,1,0,,0,0,5,0,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,40,12,,90,,,,,,,,,,,,,,831,831,1404,1522,,,,,,,,,,,,,,,,,,,,,
2001,Walsall,West Midlands,England,England and Wales,228,174,402,81,30,111,0,0,0,309,204,513,168,186,354,5,5,10,0,0,0,173,191,364,396,360,756,86,35,121,0,0,0,482,395,877,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,14,1,15,0,0,0,0,0,0,3,0,3,0,0,0,,,,,,,0,0,0,4,0,4,30,21,51,0,0,0,17,10,27,8,4,12,0,0,0,2,0,2,79,36,115,,,,,,,,1,0,0,0,0,,0,0,1,0,116,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,29,18,,116,,,,,,,,,,,,,,405,415,807,928,,,,,,,,,,,,,,,,,,,,,
2001,WARWICKSHIRE,West Midlands,England,England and Wales,486,389,875,139,81,220,0,0,0,625,470,1095,81,120,201,0,0,0,0,0,0,81,120,201,567,509,1076,139,81,220,0,0,0,706,590,1296,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,37,9,46,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,12,0,12,68,37,105,0,0,0,21,19,40,14,4,18,0,0,0,0,0,0,152,69,221,,,,,,,,1,0,0,9,0,,0,0,10,4,227,231,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,78,96,41,,222,,,,,,,,,,,,,,352,352,1227,1447,,,,,,,,,,,,,,,,,,,,,
2001,West Berkshire,South East,England,England and Wales,46,32,78,18,5,23,0,0,0,64,37,101,36,40,76,0,0,0,0,0,0,36,40,76,82,72,154,18,5,23,0,0,0,100,77,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,0,2,0,2,0,0,0,,,,,,,0,0,0,1,0,1,11,1,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,2,21,,,,,,,,0,0,0,0,0,,0,0,0,0,21,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,,21,,,,,,,,,,,,,,76,76,154,177,,,,,,,,,,,,,,,,,,,,,
2001,West Cornwall,South West,England,England and Wales,526,462,988,82,40,122,0,0,0,608,502,1110,235,322,557,2,0,2,0,0,0,237,322,559,761,784,1545,84,40,124,0,0,0,845,824,1669,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,13,6,19,0,0,0,0,0,0,1,0,1,2,0,2,,,,,,,0,0,0,11,0,11,24,21,45,0,0,0,5,2,7,13,4,17,0,0,0,0,0,0,69,33,102,,,,,,,,5,2,0,1,0,,0,0,8,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,43,38,6,,109,,,,,,,,,,,,,,557,559,1545,1669,,,,,,,,,,,,,,,,,,,,,
2001,West Hertfordshire,Eastern,England,England and Wales,411,365,776,137,71,208,0,0,0,548,436,984,305,348,653,6,5,11,0,0,0,311,353,664,716,713,1429,143,76,219,0,0,0,859,789,1648,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,3,0,0,0,14,9,23,0,0,0,0,1,1,0,0,0,2,0,2,,,,,,,0,0,0,8,0,8,49,36,85,0,0,0,23,12,35,6,2,8,0,0,0,0,0,0,104,61,165,,,,,,,,4,3,0,3,0,,1,0,11,3,173,176,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,53,67,40,,172,,,,,,,,,,,,,,683,694,1459,1678,,,,,,,,,,,,,,,,,,,,,
2001,West London,London,England,England and Wales,1009,785,1794,410,159,569,0,0,0,1419,944,2363,568,466,1034,7,3,10,0,0,0,575,469,1044,1577,1251,2828,417,162,579,0,0,0,1994,1413,3407,15,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,5,14,0,0,0,52,25,77,0,0,0,0,0,0,0,0,0,9,5,14,,,,,,,0,0,0,9,2,11,101,51,152,0,0,0,60,24,84,28,16,44,0,0,0,4,2,6,272,130,402,,,,,,,,17,12,1,3,0,,0,0,33,28,407,435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,156,120,82,,415,,,,,,,,,,,,,,3006,3016,4800,5379,,,,,,,,,,,,,,,,,,,,,
2001,West Suffolk,Eastern,England,England and Wales,249,180,429,64,24,88,0,0,0,313,204,517,80,94,174,6,8,14,0,0,0,86,102,188,329,274,603,70,32,102,0,0,0,399,306,705,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,6,0,6,27,11,38,0,0,0,9,12,21,9,3,12,0,0,0,0,0,0,67,28,95,,,,,,,,3,3,0,0,0,,2,0,8,1,102,103,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,40,29,,103,,,,,,,,,,,,,,248,262,677,779,,,,,,,,,,,,,,,,,,,,,
2001,WEST SUSSEX,South East,England,England and Wales,920,862,1782,226,96,322,0,0,0,1146,958,2104,81,176,257,1,1,2,0,0,0,82,177,259,1001,1038,2039,227,97,324,0,0,0,1228,1135,2363,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,44,13,57,0,0,0,0,0,0,0,0,0,3,0,3,,,,,,,0,0,0,19,0,19,84,47,131,0,0,0,18,11,29,30,6,36,0,0,0,6,6,12,204,83,287,,,,,,,,3,3,0,3,0,,0,0,9,8,288,296,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,138,77,22,,294,,,,,,,,,,,,,,274,276,2056,2380,,,,,,,,,,,,,,,,,,,,,
2001,West Yorkshire (Eastern),Yorkshire and Humber,England,England and Wales,881,646,1527,478,137,615,0,0,0,1359,783,2142,849,995,1844,7,2,9,0,0,0,856,997,1853,1730,1641,3371,485,139,624,0,0,0,2215,1780,3995,55,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,3,0,0,0,48,15,63,0,0,0,0,0,0,13,2,15,13,0,13,,,,,,,0,0,0,162,7,169,117,57,174,0,0,0,54,22,76,30,18,48,0,0,0,0,2,2,439,124,563,,,,,,,,14,1,0,11,0,,0,0,26,13,576,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,76,202,169,,584,,,,,,,,,,,,,,1966,1975,3493,4117,,,,,,,,,,,,,,,,,,,,,
2001,West Yorkshire (Western),Yorkshire and Humber,England,England and Wales,828,591,1419,322,123,445,0,0,0,1150,714,1864,573,636,1209,9,3,12,0,0,0,582,639,1221,1401,1227,2628,331,126,457,0,0,0,1732,1353,3085,3,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,67,25,92,0,0,0,0,0,0,9,4,13,18,5,23,,,,,,,1,0,1,45,2,47,121,69,190,0,0,0,46,28,74,12,8,20,0,0,0,1,0,1,322,141,463,,,,,,,,10,4,0,11,0,,1,0,26,11,478,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,91,136,165,,474,,,,,,,,,,,,,,1598,1610,3017,3474,,,,,,,,,,,,,,,,,,,,,
2001,Western Cumbria,North West,England,England and Wales,129,114,243,41,11,52,0,0,0,170,125,295,95,106,201,0,0,0,0,0,0,95,106,201,224,220,444,41,11,52,0,0,0,265,231,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,1,0,1,1,0,1,,,,,,,0,0,0,3,0,3,12,8,20,0,0,0,3,2,5,6,1,7,0,0,0,0,0,0,36,11,47,,,,,,,,0,0,0,3,0,,0,0,3,3,47,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,34,10,,50,,,,,,,,,,,,,,201,201,444,496,,,,,,,,,,,,,,,,,,,,,
2001,Western Dorset,South West,England,England and Wales,277,220,497,74,33,107,0,0,0,351,253,604,166,188,354,0,2,2,0,0,0,166,190,356,443,408,851,74,35,109,0,0,0,517,443,960,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0,0,7,0,7,29,20,49,0,0,0,5,3,8,14,2,16,0,0,0,1,1,2,65,28,93,,,,,,,,1,0,0,0,0,,0,0,1,8,86,94,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,40,5,,93,,,,,,,,,,,,,,365,367,862,971,,,,,,,,,,,,,,,,,,,,,
2001,Western Somerset,South West,England,England and Wales,261,221,482,70,28,98,0,0,0,331,249,580,262,281,543,0,1,1,0,0,0,262,282,544,523,502,1025,70,29,99,0,0,0,593,531,1124,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,11,7,18,0,0,0,0,0,0,3,1,4,3,1,4,,,,,,,0,0,0,10,0,10,18,5,23,0,0,0,11,14,25,9,2,11,0,0,0,0,0,0,65,30,95,,,,,,,,0,0,0,0,0,,0,0,0,0,95,95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,45,29,,95,,,,,,,,,,,,,,550,551,1032,1131,,,,,,,,,,,,,,,,,,,,,
2001,WILTSHIRE AND SWINDON,South West,England,England and Wales,534,442,976,179,53,232,0,0,0,713,495,1208,137,200,337,7,7,14,0,0,0,144,207,351,671,642,1313,186,60,246,0,0,0,857,702,1559,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,28,2,30,0,0,0,1,0,1,2,0,2,9,1,10,,,,,,,0,0,0,14,0,14,65,27,92,1,0,1,18,13,31,13,4,17,0,0,0,0,0,0,153,47,200,,,,,,,,2,0,0,3,0,,0,0,5,7,198,205,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,82,73,,198,,,,,,,,,,,,,,529,543,1505,1751,,,,,,,,,,,,,,,,,,,,,
2001,Wirral,North West,England,England and Wales,189,126,315,129,45,174,0,0,0,318,171,489,476,555,1031,0,0,0,0,0,0,476,555,1031,665,681,1346,129,45,174,0,0,0,794,726,1520,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,30,0,30,39,10,49,0,0,0,24,8,32,26,9,35,0,0,0,0,1,1,133,31,164,,,,,,,,3,4,0,2,0,,0,0,9,13,160,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,66,52,,171,,,,,,,,,,,,,,1106,1106,1421,1595,,,,,,,,,,,,,,,,,,,,,
2001,Wolverhampton,West Midlands,England,England and Wales,227,177,404,74,37,111,0,0,0,301,214,515,87,94,181,8,3,11,0,0,0,95,97,192,314,271,585,82,40,122,0,0,0,396,311,707,7,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,0,7,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,4,1,5,16,10,26,0,0,0,12,7,19,10,3,13,0,0,0,4,0,4,54,21,75,,,,,,,,2,1,0,1,0,,0,0,4,2,77,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,24,11,,78,,,,,,,,,,,,,,456,467,860,982,,,,,,,,,,,,,,,,,,,,,
2001,WORCESTERSHIRE,West Midlands,England,England and Wales,464,374,838,150,64,214,0,0,0,614,438,1052,364,496,860,13,10,23,0,0,0,377,506,883,828,870,1698,163,74,237,0,0,0,991,944,1935,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,23,6,29,0,0,0,0,0,0,2,0,2,4,0,4,,,,,,,0,0,0,6,0,6,61,39,100,0,0,0,22,16,38,23,14,37,0,0,0,1,0,1,142,75,217,,,,,,,,5,0,0,5,0,,1,0,11,0,228,228,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,47,45,55,,221,,,,,,,,,,,,,,864,887,1702,1939,,,,,,,,,,,,,,,,,,,,,
2001,YORK CITY,Yorkshire and Humber,England,England and Wales,271,206,477,67,25,92,0,0,0,338,231,569,160,204,364,0,1,1,0,0,0,160,205,365,431,410,841,67,26,93,0,0,0,498,436,934,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,5,1,6,2,0,2,,,,,,,0,0,0,12,0,12,28,18,46,0,0,0,9,2,11,6,4,10,0,0,0,0,0,0,67,26,93,,,,,,,,0,0,0,0,0,,0,0,0,1,92,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,52,29,,93,,,,,,,,,,,,,,378,379,855,948,,,,,,,,,,,,,,,,,,,,,
2000,Ashford and Shepway,South East,England,England and Wales,281,271,552,67,41,108,0,0,0,348,312,660,126,162,288,3,2,5,0,0,0,129,164,293,407,433,840,70,43,113,0,0,0,477,476,953,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,16,2,18,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0,0,2,0,2,23,20,43,0,0,0,8,8,16,5,4,9,0,0,0,2,0,2,57,35,92,,,,,,,,0,0,0,0,0,,0,0,0,3,89,92,0,0,0,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,5,,89,,,,,,,,,,,,,,324,329,876,989,,,,,,,,,,,,,,,,,,,,,
2000,Avon,South West,England,England and Wales,1391,1194,2585,315,126,441,0,0,0,1706,1320,3026,674,790,1464,7,2,9,0,0,0,681,792,1473,2065,1984,4049,322,128,450,0,0,0,2387,2112,4499,7,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,3,4,0,0,0,43,23,66,0,0,0,1,0,1,12,1,13,0,0,0,,,,,,,0,0,0,32,2,34,146,55,201,0,0,0,40,37,77,13,5,18,0,0,0,0,0,0,288,126,414,,,,,,,,10,0,0,8,0,,0,0,18,11,421,432,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,214,100,58,,428,,,,,,,,,,,,,,1533,1542,4118,4568,,,,,,,,,,,,,,,,,,,,,
2000,Bedfordshire and Luton,Eastern,England,England and Wales,407,305,712,122,43,165,0,0,0,529,348,877,432,468,900,7,5,12,0,0,0,439,473,912,839,773,1612,129,48,177,0,0,0,968,821,1789,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,25,6,31,0,0,0,0,0,0,3,2,5,3,1,4,,,,,,,0,0,0,4,1,5,69,19,88,0,0,0,15,10,25,5,3,8,0,0,0,2,2,4,126,44,170,,,,,,,,1,0,0,5,0,,0,0,6,11,165,176,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,88,56,19,,173,,,,,,,,,,,,,,954,966,1666,1843,,,,,,,,,,,,,,,,,,,,,
2000,Birmingham and Solihull,West Midlands,England,England and Wales,1343,1024,2367,357,182,539,0,0,0,1700,1206,2906,1200,1071,2271,40,39,79,0,0,0,1240,1110,2350,2543,2095,4638,397,221,618,0,0,0,2940,2316,5256,78,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,3,8,0,0,0,66,22,88,0,0,0,0,1,1,12,0,12,0,0,0,,,,,,,0,0,0,30,0,30,153,120,273,0,0,0,65,39,104,43,19,62,0,0,0,31,15,46,405,219,624,,,,,,,,19,0,0,6,0,,0,0,25,27,622,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,56,382,177,,637,,,,,,,,,,,,,,2321,2400,4688,5306,,,,,,,,,,,,,,,,,,,,,
2000,"Blackburn, Hyndburn and  Ribble Valley",North West,England,England and Wales,248,204,452,96,53,149,0,0,0,344,257,601,506,470,976,5,1,6,0,0,0,511,471,982,754,674,1428,101,54,155,0,0,0,855,728,1583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,14,6,20,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,0,0,0,7,1,8,54,30,84,0,0,0,15,11,26,9,3,12,0,0,0,3,1,4,103,53,156,,,,,,,,0,1,0,0,0,,2,0,3,2,157,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,115,35,2,,157,,,,,,,,,,,,,,976,982,1428,1583,,,,,,,,,,,,,,,,,,,,,
